119.619,-20.7009,114.68,67.3699,3.16091
19.1207,43.4263,98.9055,69.269,15.1711
-112.982,153.146,113.948,76.8679,11.2184
398.068,20.2251,110.14,64.2931,16.7246
227,83.2023,109.552,62.5342,27.4732
140.679,229.407,104.691,67.5763,32.3773
220.178,-100.334,134.639,50.96,-29.9287
95.6683,-79.946,142.449,62.2137,-24.4475
238.906,-46.9622,120.325,60.0057,-23.7227
-18.3828,165.232,106.598,91.9981,-24.714
177.121,202.127,121.644,64.3651,-13.0834
138.043,85.503,103.689,55.8775,-12.9011
215.426,-17.1197,116.768,63.6216,-10.6528
-9.11872,132.051,119.021,69.5309,-15.1912
99.6304,-47.7952,115.138,49.7492,-4.06294
220.525,-87.7229,108.43,62.421,-8.99262
261.771,37.9126,112.12,65.5961,2.39319
126.773,-97.6193,111.334,72.6851,2.56123
18.6003,63.9544,113.126,69.9264,5.80526
63.7334,-78.8015,99.3642,57.8835,12.4887
237.268,-19.6594,103.549,70.5727,8.6099
143.513,73.2011,117.486,78.7405,-2.00607
155.032,180.757,115.874,77.6142,9.10997
-8.17256,-132.31,113.148,62.9542,14.2295
40.0044,36.8325,103.354,78.9302,14.7547
108.932,-41.9525,99.1797,49.5541,-20.6645
0.403585,24.4216,112.858,52.9713,-8.14041
215.536,108.521,115.181,62.4048,-15.3023
117.965,164.189,97.4501,58.3645,-1.89717
278.423,173.498,126.441,49.2846,2.72538
134.872,239.836,103.614,76.568,-0.349456
-34.0501,209.222,109.835,94.3187,3.44257
46.2088,130.078,100.493,67.0409,0.282837
5.41643,-76.6654,113.98,66.8865,5.00095
-66.5094,-63.2577,101.045,77.7745,-0.96295
173.997,-18.7977,128.3,66.1089,7.5672
-13.7135,-111.144,106.646,61.9114,0.651093
34.07,134.306,108.276,66.6614,10.3079
176.136,111.472,124.615,72.2278,-1.72229
-40.8295,30.3234,103.482,73.9531,9.47287
160.877,206.813,115.908,52.0574,14.4317
-167.252,100.642,105.663,66.4555,10.1071
249.398,106.427,107.273,60.4502,17.4695
-56.7052,-25.2346,117.174,34.8726,-27.9671
17.3365,-18.0841,100.382,75.1397,-25.3365
278.957,-17.2328,121.525,78.151,-8.87938
174.802,110.257,99.6719,65.1847,-17.1486
152.834,68.4717,120.246,68.6094,-11.69
36.8783,97.6017,110.237,73.8203,3.33404
162.672,301.244,95.6229,66.2634,-3.86443
169.65,-265.917,98.6248,70.4493,-2.08596
203.225,-19.3978,117.819,83.7877,-0.417938
171.219,85.9522,111.168,49.8497,3.35968
185.429,-99.5947,118.352,83.8516,3.43753
106.009,136.733,115.8,58.3808,8.70675
146.773,36.3992,117.582,62.8308,6.21775
200.829,119.393,106.713,78.9363,9.49657
306.274,34.3116,120.939,61.738,4.90967
134.522,-66.1276,95.5985,68.4138,2.61476
194.89,72.5921,115.31,62.9852,10.6593
56.4974,106.851,116.694,71.4214,1.03478
202.883,251.81,120.38,73.4835,4.92974
204.183,273.333,117.08,61.9539,12.434
-63.9715,180.28,101.48,76.9663,14.2057
-87.7784,103.693,120.212,72.82,7.38091
65.4584,14.5503,121.348,76.0949,6.68299
164.85,41.607,117.632,76.3153,10.0631
252.269,109.216,108.792,66.9254,21.7092
184.841,46.0455,105.635,65.0578,21.6373
58.0767,129.678,107.017,68.4314,25.095
194.113,211.676,119.932,56.5946,-17.8619
-81.3738,-35.7543,101.851,68.781,-28.5257
111.795,-100.084,136.017,64.6959,-21.8039
12.5955,-21.9196,101.641,61.8554,-7.45026
-101.894,84.7557,101.829,75.9556,1.84207
377.969,238.298,116.361,69.4594,-2.33536
38.326,1.91274,101.154,57.7995,-7.42672
213.429,89.048,122.008,71.4632,-6.28395
47.4027,-85.6028,104.86,64.9397,1.07322
166.672,53.0769,107.604,80.6995,-0.362691
64.8142,20.1447,122.127,73.5954,-3.6066
204.804,36.2347,101.904,60.2507,-1.83319
147.267,179.615,118.729,68.6747,-3.15762
-7.89581,71.8153,101.362,75.9974,3.66252
149.631,-0.084099,105.554,82.8485,5.82586
68.871,59.3332,114.945,64.4255,10.3082
133.68,203.778,106.002,69.9164,9.39387
125.032,117.664,96.4024,76.3689,1.3988
236.177,-26.0352,120.054,65.9029,11.9061
-131.657,292.057,95.943,75.9397,4.04705
85.2644,169.653,109.426,54.5627,11.9224
78.7943,29.4097,116.53,55.8287,-15.2124
145.857,36.0141,133.229,66.2385,-9.56807
-32.1933,228.253,111.251,86.2368,-2.55912
80.0513,321.252,100.312,75.445,2.69698
62.1786,53.6552,123.044,81.8118,0.437193
46.4657,38.9588,105.49,72.3001,-1.3828
-28.2833,248.511,100.615,77.6819,1.56592
-120.2,106.178,101.841,63.9574,-2.97159
151.809,1.21653,121.252,57.8072,0.116907
-1.57944,144.816,120.165,49.4962,5.19374
-24.711,124.152,95.6928,65.2291,7.13376
337.722,54.6184,114.015,55.3009,-0.765624
200.945,9.02995,127.809,65.3717,5.57045
195.844,117.009,103.141,70.5813,4.79281
-43.0838,62.7324,107.304,64.2634,-1.19134
212.934,172.969,102.25,73.0746,5.28117
148.127,26.5145,104.007,71.1512,3.65858
-53.6831,64.259,105.461,65.7309,11.2508
164.398,252.994,120.109,75.506,2.22677
54.3823,6.13928,117.237,61.672,9.54561
200.313,276.372,99.0199,71.1832,9.67235
77.9691,-34.6538,116.536,77.5676,10.5942
-7.60395,312.481,115.063,66.833,4.38247
192.459,293.064,108.244,67.2829,14.765
246.586,97.7213,121.378,72.6425,8.18511
72.2569,-81.8275,112.745,52.4225,7.18106
110.62,-13.3179,104.744,68.9223,16.3771
500.716,204.178,108.573,77.1739,13.2923
141.334,139.877,113.252,63.231,18.0176
-8.11599,126.125,104.916,65.8194,17.1438
72.3193,-26.9949,109.669,67.4369,19.5988
167.953,-38.0736,118.006,69.3297,25.6047
71.9549,217.802,111.696,68.0635,35.124
43.1261,58.5619,115.928,79.3709,-35.4899
53.9407,7.82068,117.982,64.9697,-23.0323
-31.5102,94.076,120.561,79.117,-16.1813
35.5902,27.8875,94.4975,70.8452,-13.3493
191.29,96.393,127.191,70.8657,-9.27475
-50.3164,-8.29432,120.196,71.1268,-5.48517
263.163,288.911,101.61,56.2,-2.65532
128.44,195.922,115.734,59.6022,2.5619
-85.7722,-73.3238,100.099,74.6479,9.66638
138.189,247.041,109.677,59.9775,5.60306
301.922,162.892,123.128,74.141,4.07081
105.488,315.922,112.855,80.8336,-1.1051
53.2334,-78.7363,111.379,61.4391,11.2512
171.335,-38.5288,96.6073,76.0694,4.89061
-56.9161,448.174,102.938,70.2991,9.82812
155.674,114.394,121.528,56.4335,8.40804
31.8685,-156.185,108.649,77.7755,10.6924
122.665,122.721,112.53,79.2757,15.2811
-140.246,120.106,111.223,58.8081,14.6922
95.4488,69.9724,104.652,71.0996,14.2076
94.7684,51.807,105.452,61.7631,13.5767
-31.6282,190.429,113.269,75.8877,20.2315
-44.8026,-8.4163,105.284,65.0007,14.3199
143.217,-3.89651,109.942,77.8778,25.7475
167.537,-31.144,100.998,68.4584,23.8105
-62.0656,-98.7099,124.263,58.4254,-16.7484
163.705,-97.9332,113.111,84.3948,-17.6273
147.412,267.967,104.25,80.8443,-14.2801
334.965,178.182,132.781,90.9758,-9.5755
158.276,-73.393,100.481,56.2432,-10.3434
90.1408,96.9305,105.651,61.6081,-10.8322
200.52,204.397,131.011,58.1009,-4.48002
194.796,19.0305,113.169,78.7104,-6.79706
45.4259,37.2042,98.9949,67.5288,-2.73089
76.244,244.795,111.924,77.4806,1.19977
113.135,39.1495,106.575,74.7759,-1.24148
101.613,-161.652,100.636,69.0644,1.9172
-131.084,-2.21823,113.285,58.6318,5.96019
237.137,166.994,113.54,84.4851,0.205424
128.373,-2.41424,106.961,64.9374,2.21212
199.995,222.097,108.546,68.5201,-0.314123
195.879,131.228,109.232,86.9332,6.64999
134.849,190.06,100.105,68.9074,5.14928
327.481,-133.762,120.773,75.1576,1.58255
111.623,-36.3855,112.514,65.3771,11.895
16.4294,262.261,100.329,67.0274,13.1726
250.673,361.148,108.089,59.0136,12.2779
-161.062,-107.635,103.861,71.1529,11.1124
82.1385,40.7794,105.874,61.9861,9.70661
-60.6326,92.0516,98.9309,67.2717,14.8712
103.569,52.982,101.873,69.2257,15.1228
140.05,77.0098,115.564,60.1645,16.1437
97.9289,181.706,107.969,63.7695,12.9949
158.396,36.766,113.192,56.6279,21.7596
193.669,-6.21132,118.523,74.3984,23.0108
301.206,-139.6,110.224,51.2825,-15.6514
201.098,107.692,136.823,68.4284,-20.7719
438.526,152.751,129.941,83.6343,-15.2998
198.509,41.3014,108.394,68.4199,-0.439986
222.686,217.764,100.397,84.053,2.06459
157.552,251.338,120.848,68.7209,-0.121038
257.952,189.34,93.1842,73.9212,0.33365
238.733,305.412,135.232,72.9656,-3.18681
213.685,139.955,108.255,61.2372,-4.82403
389.59,184.234,104.096,67.5124,1.03686
120.862,-57.2227,116.437,61.9248,1.55009
140.984,58.1297,101.941,74.4183,-2.12955
52.6522,-25.723,105.064,63.8279,2.11994
150.359,189.449,124.471,80.0013,-0.64574
69.5432,-98.3717,97.922,64.3325,8.64206
-6.4525,188.701,107.852,53.2696,1.10454
-43.7492,62.0882,113.066,57.0551,2.96975
134.498,129.535,98.1796,74.0283,6.96187
93.3471,103.753,113.572,60.1144,8.1246
67.8643,121.257,104.3,76.7164,8.80996
156.897,245.934,110.063,87.9873,8.62179
171.235,123.466,122.492,80.1515,7.43781
96.097,148.607,105.232,76.7478,3.49748
97.2038,20.9293,102.771,69.7505,8.97595
-12.7951,-16.1545,108.224,70.3664,6.63104
272.1,203.732,112.105,58.9812,13.4407
117.521,75.0348,107.409,80.5861,11.1773
28.4069,106.82,104.054,71.4917,2.84056
139.526,46.0632,119.257,78.1961,5.26157
216.376,-113.213,112.263,63.9214,9.56785
182.584,358.93,111.537,83.5203,11.4191
-6.46149,318.427,109.434,81.1918,7.64246
42.2352,333.716,121.954,70.8474,17.1014
-57.8909,118.878,105.171,69.032,28.7284
151.347,129.895,102.907,68.1518,28.6386
122.78,217.098,91.9646,51.6072,-12.0638
10.483,-17.0691,117.654,66.7675,-30.4756
37.059,21.33,95.224,85.8481,-11.6634
249.992,128.526,106.348,60.3153,-7.39501
52.7181,5.33976,110.174,59.0888,1.71533
109.467,202.958,107.939,83.462,-3.50144
318.397,22.3097,112.514,78.5829,-1.29434
223.743,405.336,116.973,55.2678,6.44385
17.8512,69.4378,102.014,64.0587,1.84711
339.569,135.973,122.411,77.1159,-8.39746
42.7829,228.467,105.721,68.321,-0.440539
88.862,12.7793,108.299,63.2265,3.1622
90.2516,-279.951,105.545,65.0528,3.13878
241.74,-83.4887,129.449,58.5326,-0.565017
-14.8163,-67.3685,118.32,72.0931,-1.28625
10.1239,18.5864,123.504,67.8428,2.01517
75.6532,-67.0089,114.373,58.863,7.60244
122.996,33.9873,105.309,72.2698,5.40958
238.75,82.7666,102.879,64.2504,-0.0846312
146.339,26.8648,96.0264,67.0206,7.14045
-199.528,226.183,101.602,65.1786,11.5427
157.229,139.733,111.151,73.7338,5.72426
286.954,-35.8027,106.37,60.7549,4.36655
116.514,130.628,123.632,85.5382,7.05648
87.6403,32.2061,102.97,60.4096,6.18632
185.305,-35.695,125.32,82.2277,6.54433
74.0887,170.221,112.015,75.3016,11.0308
279.83,146.346,130.677,71.2744,6.92549
201.707,130.231,120.009,71.6354,6.05996
255.135,74.5715,103.551,70.5166,12.8288
329.678,227.453,119.475,72.8463,4.86018
162.681,222.014,109.461,82.8245,13.2212
39.8401,249.589,122.852,73.5125,10.7618
88.993,-137.83,118.511,60.6791,28.1465
343.752,110.259,127.716,71.9085,-35.4214
194.997,-42.0711,138.617,73.148,-25.5073
113.618,54.8333,109.822,66.492,-20.5152
199.603,-89.3089,114.555,111.249,-11.5082
-59.5993,223.081,97.6552,54.1798,-7.60978
167.711,302.723,110.528,58.0281,0.0131084
285.419,-185.299,137.591,63.7756,0.723561
327.151,107.006,100.159,58.9211,0.123081
331.729,92.5545,125.303,66.955,-2.04347
-134.148,223.079,107.067,78.7465,6.55333
-87.6445,108.739,102.779,67.425,7.9305
-3.11485,117.376,112.683,73.5722,1.40571
-164.537,116.957,116.22,68.3408,9.74078
-125.397,-109.903,100.747,69.1633,7.29269
241.121,59.041,104.629,64.4701,10.5351
29.074,-20.2374,110.683,84.0842,11.1353
153.011,-34.885,123.116,57.6999,8.6322
184.079,-107.593,119.292,66.347,9.83172
-28.1291,59.4691,106.034,70.6126,11.246
96.5129,101.681,115.375,76.0313,4.75157
317.679,70.0586,99.1949,63.0616,23.559
124.257,52.8173,112.702,56.9975,20.1115
18.3913,8.35102,114.859,59.3625,23.8877
91.6272,73.1313,116.172,74.9612,24.4256
48.3912,84.4811,130.892,71.452,-14.438
176.16,-13.7757,96.4177,66.7231,-6.24129
-61.6742,18.8172,113.992,64.5407,-5.23808
77.0208,90.653,128.762,65.7208,2.49375
349.365,-201.879,110.898,69.1193,-4.47218
-95.1242,126.911,120.721,52.1895,0.204875
260.194,15.5227,102.719,58.7902,-1.99656
208.561,-106.826,119.714,72.9315,3.61846
79.189,96.5433,104.101,76.173,-2.06336
92.7501,336.109,96.9092,77.0256,1.69182
40.7018,214.671,134.04,68.4979,8.20476
243.542,-30.3494,116.686,70.879,-0.251992
174.441,45.6159,108.71,58.6689,0.0336464
115.767,157.842,116.103,64.7831,7.95699
88.8719,41.1225,101.84,75.5009,11.0237
-21.5425,-30.7746,97.637,62.3666,12.117
182.443,65.1742,119.907,84.2054,5.62311
420.088,-6.1181,123.324,69.2863,7.40342
119.364,322.078,118.368,62.1861,13.19
235.204,-9.64128,106.017,67.9877,26.3323
185.605,333.107,115.721,73.3969,25.5744
94.4756,160.763,107.857,68.6601,36.7367
-101.579,81.1735,108.676,68.8159,54.0475
205.77,166.303,120.908,37.5477,-24.7865
-4.24401,-15.765,84.9712,82.9214,-13.3955
-26.665,89.1027,100.56,61.0983,-10.0429
174.454,112.423,93.1902,69.0666,-15.8414
82.606,-145.87,125.963,55.1316,-2.61473
156.572,-142.452,113.323,60.9376,-2.49122
204.237,-74.2212,125.389,66.9732,-2.87986
231.924,309.33,121.525,87.3908,-8.56686
136.565,163.617,118.963,73.1488,0.0301077
-2.89412,69.6085,98.1836,72.8291,1.78126
201.273,36.3621,112.813,63.0907,-1.25234
255.586,180.402,103.376,82.2884,6.25353
278.512,-23.4107,123.174,53.2762,1.87059
411.764,52.7431,121.529,78.2482,-0.958266
30.8976,81.8667,117.392,84.4741,4.10879
71.5024,-153.912,116.583,56.4738,8.10844
19.0745,164.857,112.954,56.8598,10.8743
-169.346,136.651,117.902,69.8373,27.3048
163.022,33.7834,116.424,67.6739,-7.37764
40.5932,78.6509,102.156,81.1599,1.35727
103.251,263.686,101.47,75.7007,-3.06058
132.514,260.459,114.905,75.6743,-5.54236
42.1268,138.714,120.023,68.5874,-5.6353
141.636,6.3564,107.298,79.4937,1.50137
81.0017,-58.3307,107.831,58.9136,-0.0990185
60.9194,42.8691,104.876,75.6354,4.45034
133.676,301.912,118.958,71.5917,0.314788
174.441,-94.8004,104.876,60.1825,9.08976
-107.262,94.7919,102.407,64.1883,6.13241
177.518,20.5355,105.07,75.0172,5.74879
222.94,59.2305,113.436,71.4557,7.0197
65.1231,148.984,119.472,81.1985,7.8062
263.054,-90.8909,119.629,72.5103,8.3582
14.3772,12.8622,101.225,71.1295,13.9816
317.318,99.7067,119.307,73.6731,13.6704
110.022,-80.1113,100.036,66.905,23.9499
155.476,283.076,98.6278,95.9384,-13.719
160.705,354.213,100.434,89.0357,-17.0214
84.5819,120.789,96.8587,54.1209,-18.8545
317.342,-10.5973,117.992,60.3777,-27.3886
150.175,259.533,102.617,85.6972,-17.9059
69.6715,202.838,102.016,65.1579,-2.57632
31.8369,-123.473,102.967,63.6073,-1.81458
-86.4987,-21.5344,106.069,78.3105,-0.914302
219.105,121.874,113.582,76.9005,-7.48102
172.919,188.323,103.948,70.5752,-5.813
69.6795,61.0868,91.1073,64.4688,1.70394
-16.5199,-25.3169,107.653,59.5696,0.21336
292.358,116.988,123.945,54.7533,5.72395
2.6715,119.465,97.7425,73.311,-0.584265
218.465,-58.0974,128.34,69.8553,6.14841
105.651,168.99,113.222,59.1126,10.8233
232.735,-143.737,117.125,62.7946,29.8422
-118.561,191.219,118.597,76.8607,-24.5381
-79.9088,-84.5043,90.2822,76.6156,-8.23556
147.022,94.5808,97.9837,60.2521,-0.43809
45.0541,53.112,110.17,62.7388,0.0104766
10.1443,91.9003,106.808,81.1,2.05358
32.4269,27.6973,113.913,83.0825,-3.3407
262.806,50.4629,130.991,75.9417,-5.79066
62.9406,87.5348,113.781,78.1549,6.40331
80.0597,-109.503,110.056,56.734,6.16606
194.896,76.3692,95.6953,66.0244,9.91279
259.62,217.849,112.45,79.0081,10.2198
124.725,-114.772,119.828,66.7254,23.9149
50.6449,-82.5277,118.366,58.9219,25.1726
236.603,29.1135,98.8271,77.2164,3.9403
151.91,207.339,119.956,76.3997,-0.596445
38.9662,164.675,122.956,79.6911,3.8404
119.399,33.1189,106.061,58.3161,6.80697
83.7385,220.408,96.5189,65.923,8.80288
167.205,155.768,118.297,59.3987,21.8963
194.469,58.3652,119.378,85.7576,-27.9632
63.0772,214.491,110.213,66.5737,-4.15186
-60.3292,77.2487,109.798,62.9297,-8.98297
57.526,97.532,110.476,66.5563,-7.70423
-44.572,-21.6797,112.623,52.3873,6.61089
66.3656,4.69986,113.923,61.9652,3.67525
228.635,99.9772,107.94,69.5685,1.81155
114.186,-83.9296,117.662,63.0513,4.26243
141.761,129.119,122.839,75.543,8.97865
49.5264,236.54,101.173,78.5827,3.25083
121.446,47.7954,105.274,80.9806,3.41672
-33.8056,3.39254,93.1409,70.2812,-4.40462
57.9026,186.118,121.133,78.6544,-3.07131
227.403,209.99,127.141,69.9989,1.54313
54.9237,-123.398,124.163,57.4435,10.7547
32.7241,94.69,102.413,65.9569,12.5671
-96.7362,19.9734,106.156,54.6671,13.0619
-26.9093,65.7547,114.863,60.832,19.626
147.317,474.496,100.018,66.8903,11.8548
66.2784,114.604,119.139,75.3433,20.8642
151.79,76.0052,94.8636,72.3145,-12.1731
89.3143,-83.5009,126.467,69.667,-8.41461
97.1144,-124.882,96.2929,65.9996,4.30026
43.461,90.347,105.712,68.1511,24.2003
97.3253,-13.0474,99.0786,64.1218,-3.00656
78.1394,-81.9721,104.901,75.8713,-7.62537
-44.6252,-21.6889,109.262,89.3662,5.95518
49.1457,247.501,118.797,79.9703,-0.34851
-49.5711,-150.857,108.965,77.4171,19.8435
72.3412,282.412,107.774,72.2267,4.84787
-190.509,175.973,96.7099,67.6455,3.58401
143.286,87.3343,119.697,54.7217,11.3194
75.8781,135.135,108.615,73.0508,14.7441
90.5344,41.2812,86.1438,63.8138,-27.653
-162.971,61.2169,114.018,78.1981,13.4175
-60.9623,52.314,117.261,73.1812,17.5065
134.061,342.527,118.594,76.3652,24.5082
288.135,-9.74172,122.83,81.5263,29.6025
68.0981,151.14,113.583,78.676,2.38107
107.783,33.8297,125.094,70.4514,12.0504
207.174,49.3885,125.184,80.607,21.0903
-67.3314,346.123,122.777,78.7106,5.99157
242.963,114.364,131.078,84.8267,-10.111
52.6223,-61.9578,125.511,79.0033,9.41163
182.93,198.349,122.974,75.8561,16.7431
365.554,-7.48288,132.226,77.615,19.0542
148.672,146.787,115.615,81.4554,45.0594
270.072,-97.8746,122.592,59.4053,-12.6099
160.323,65.7814,119.81,78.487,-10.1963
325.543,68.2609,129.834,80.0536,12.1827
55.9652,-0.491238,131.238,78.277,15.1999
-28.0594,-9.66665,125.314,79.6228,15.5501
156.318,-104.454,137.372,73.9003,-10.8186
-51.5012,290.265,125.067,89.9902,4.58745
59.8966,175.906,110.194,80.9467,7.42217
127.217,219.11,130.496,75.5442,17.1986
70.5512,279.824,126.809,79.6018,17.5056
163.915,111.954,127.496,80.8562,10.6401
158.959,280.702,132.627,76.7204,20.0643
404.587,170.106,120.955,88.8166,19.3455
-66.2981,277.235,106.994,79.3602,-16.6553
-85.8335,47.8366,99.4054,87.1743,-5.47974
97.9681,340.528,122.961,82.4285,-2.5172
-30.4577,234.801,112.875,83.1685,9.86781
-39.0564,-212.612,112.509,65.5929,13.0652
206.633,-102.976,129.085,83.316,20.6525
134.142,128.535,120.285,82.1103,31.2924
33.3879,161.913,108.792,77.4457,-18.0522
19.9566,-122.411,110.461,76.937,0.796962
128.124,118.663,108.531,81.8092,7.4286
19.9345,2.21185,131.131,80.6727,13.7785
146.795,108.562,124.216,81.0539,4.14987
80.0552,-6.17796,112.491,87.5759,9.87778
158.614,149.401,116.306,74.1298,18.2715
147.067,85.0582,119.348,81.9175,18.2909
157.99,227.87,127.971,88.8529,22.7793
191.159,-36.7816,136.899,66.6433,-4.7134
327.221,74.9948,142.449,87.6413,-14.5967
95.8278,-128.538,139.689,72.6084,-13.6219
153.898,16.3377,133.288,102.726,-12.6704
233.649,81.5952,136.09,75.5308,-17.8017
70.5507,190.536,111.362,87.9722,-5.94785
255.089,-57.9403,117.463,69.3437,3.40849
-16.3523,11.6308,127.976,80.1515,7.8331
109.802,211.791,115.905,68.3193,5.65388
-49.6885,113.15,124.969,78.018,18.6356
112.444,40.5171,121.567,80.965,22.5284
223.269,120.622,113.821,78.4835,21.7107
336.081,-98.0212,119.255,80.8636,30.3065
126.245,36.6036,124.642,84.2616,29.3205
-91.5033,-27.5814,122.984,80.8998,36.2061
112.461,283.955,132.3,66.2685,-34.2112
-154.177,177.347,131.496,84.472,-17.8136
135.49,-58.1692,125.476,76.0381,-16.2763
14.531,3.3564,114.801,79.8816,-0.841886
134.318,52.7833,125.517,71.1494,9.96835
-5.74243,130.002,128.454,81.3126,2.96422
204.076,193.072,114.585,87.1992,4.00021
160.489,52.3873,121.55,82.7378,9.19548
87.9931,361.12,117.74,79.8541,1.84626
272.197,60.6129,129.321,80.2394,9.79685
367.828,-54.1452,126.148,79.0807,5.40563
268.068,232.574,118.668,76.1469,14.924
169.37,294.834,124.917,73.8382,11.4618
74.0589,54.7798,129.811,79.8149,21.3818
-161.218,154.211,118.281,83.5976,54.0958
-77.68,5.74141,99.4178,68.3181,-33.4713
-63.2635,76.7643,100.098,74.3055,-12.1921
84.8187,-95.6147,135.181,75.3636,-12.0993
281.982,109.031,121.064,81.8645,11.1365
260.755,40.0972,123.756,78.6757,7.26829
74.8937,237.352,126.405,85.0992,6.68663
51.7262,116.861,125.996,73.9901,14.3949
21.4583,114.133,108.971,85.8549,14.99
25.8013,-13.6334,118.079,77.9336,15.489
